hh_id,hh_size,hh_weights,province,urban_1,electricitycon,electricitymains,electricitysource,electricityfree,cookingsource,lightingsource,heatingsourcewater,heatingsourcespace,income,consumption,education_hhh,own_stove,own_vehicle,gender_hhh,ethnicity_hhh
5885,1,110.84918125,3,1,1,1,8,1,1,1,1,1,21881.080041,20784.274951,7,1,3,1,2
5886,3,123.22546784,3,1,1,1,8,2,1,1,1,1,160632.26452,122878.60357,10,2,2,1,2
5887,8,136.68472403,3,1,1,1,8,1,1,1,1,11,19823.203299,16842.203407,4,1,1,1,2
5888,4,151.56198704,3,1,1,1,8,1,1,1,1,1,37381.154084,48921.464129,8,1,3,2,2
5889,3,184.18245364,3,1,1,1,8,1,1,1,1,1,178669.10705,80588.543947,13,1,3,2,2
5890,1,107.05458542,3,1,1,1,8,1,1,1,1,1,178720.50424,128331.54864,24,1,1,1,2
5891,5,184.18245364,3,1,1,1,8,1,1,1,1,1,39828.040378,188273.38299,13,1,1,2,2
5892,6,123.22546784,3,1,1,1,8,2,1,1,1,1,133899.74085,52545.102942,98,1,3,1,2
5893,1,158.34829917,3,1,2,8,8,8,11,7,11,11,20821.010714,15579.303491,7,3,3,2,2
5894,4,151.56198704,3,1,1,1,8,1,1,1,1,4,53813.547619,54653.320909,8,1,3,2,2
5895,6,136.68472403,3,1,1,1,8,2,1,1,1,1,53114.5,71891.86,11,1,1,1,2
5896,8,158.34829917,3,1,1,1,8,1,1,1,1,1,24194.5,50293.568536,5,1,3,2,2
5897,2,151.56198704,3,1,1,1,8,2,1,1,9,11,21194.5,14302.648536,6,1,3,2,2
5898,12,123.22546784,3,1,1,1,8,1,1,1,1,11,54868.214286,70230.640909,11,1,3,1,2
5899,3,110.84918125,3,1,1,1,8,2,1,1,1,11,32400,19229.140909,9,1,3,1,2
5900,7,164.39311457,3,1,1,1,8,1,1,1,1,1,33044.5,38811.048536,98,1,3,2,1
5901,2,160.08387365,3,1,1,1,8,1,1,1,4,1,21194.5,17237.158453,7,1,3,2,1
5902,5,110.84918125,3,1,1,1,8,1,1,1,1,5,47215,35568.340909,98,1,3,1,2
5903,1,1172.6590065,3,1,1,1,8,2,1,1,1,1,187034.61496,540677.38458,13,1,1,2,1
5904,2,750.20475689,3,1,1,1,8,2,1,1,1,1,124439.9205,69334.85635,23,1,3,1,3
5905,4,1052.4711637,3,1,2,8,8,8,5,7,5,5,7978.313825,16279.647712,98,3,3,2,2
5906,2,966.23000846,3,1,1,1,8,1,1,1,1,1,31518.264661,81961.154747,13,1,3,1,3
5907,3,1052.4711637,3,1,1,1,8,1,9,1,9,6,29016.527773,48510.08917,98,1,3,2,2
5908,2,1141.1716142,3,1,1,1,8,2,5,7,5,5,0,22321.271945,9,3,3,1,1
5909,1,1068.3970152,3,1,1,1,8,2,1,1,1,1,208478.074,267944.64359,25,1,1,1,1
5910,4,240.12581047,3,1,1,1,8,1,1,1,1,1,64349.962116,26721.693165,8,1,3,2,1
5911,3,237.52244875,3,1,2,8,8,8,4,7,4,6,3836.049319,12667.133512,4,1,3,2,2
5912,2,240.12581047,3,1,1,1,8,1,1,1,1,11,16724.151242,23770.689409,9,1,3,2,1
5913,4,250.78292347,3,1,1,1,8,2,1,1,1,1,23829.484499,28003.759989,7,2,3,2,1
5914,1,299.55754874,3,1,1,1,8,2,1,1,1,1,72853.198421,78732.615185,13,1,3,1,1
5915,1,160.58187812,3,1,1,1,8,2,1,1,1,11,119565.17358,74807.608467,13,3,3,1,2
5916,2,241.2820047,3,1,1,1,8,1,1,1,1,4,174963.42988,84658.613686,5,1,1,1,1
5917,2,246.58967186,3,1,1,1,8,1,1,1,1,4,22763.752622,14729.039227,98,1,3,2,1
5918,2,151.56198704,3,1,1,1,8,1,1,1,1,4,34897.25,25636.219322,98,1,3,2,2
5919,3,123.22546784,3,1,1,1,8,1,1,1,1,4,22417.25,36324.559322,2,1,3,1,2
5920,5,151.56198704,3,1,1,1,8,1,9,1,1,11,56137.25,42592.299322,98,1,3,2,2
5921,3,110.84918125,3,1,1,1,8,1,1,1,1,4,33470.25,19155.319322,8,3,3,1,2
5922,3,145.9665247,3,1,1,1,8,1,1,1,1,4,17617.25,38202.399322,13,1,3,2,2
5923,3,151.56198704,3,1,1,1,8,2,1,1,1,1,110871.25,65750.838133,8,1,3,2,2
5924,10,151.56198704,3,1,1,1,8,1,1,1,1,4,60350.25,38657.519322,98,1,3,2,2
5925,2,110.84918125,3,1,1,1,8,2,1,1,1,1,36594.5,62694.513811,98,1,1,1,2
5926,6,184.18245364,3,1,1,1,8,1,1,1,1,4,37537.25,18986.390909,9,1,3,2,2
5927,5,184.18245364,3,1,1,1,8,1,1,1,1,4,96734.5,61260.320909,13,1,3,2,2
5928,1,171.9523541,3,5,1,1,8,2,1,1,1,1,26010.227645,12403.334876,4,1,3,2,1
5929,3,134.95231326,3,5,1,1,8,2,1,1,1,1,363910.64296,597760.65866,13,1,1,1,4
5930,4,110.104913,3,5,1,1,8,2,1,1,1,1,74759.699762,57769.890878,10,1,3,1,2
5931,2,192.29683616,3,5,1,1,8,2,1,1,1,1,123804.74265,51502.764309,5,1,1,1,1
5932,3,169.07720027,3,5,1,1,8,2,1,1,1,1,81577.53216,53728.163291,98,1,1,2,1
5933,1,261.1527348,3,1,1,1,8,2,1,1,1,4,2450.81157,17448.733149,13,1,3,1,1
5934,1,219.00232754,3,1,1,1,8,1,1,1,1,11,1050.347816,9916.931756,98,1,3,1,1
5935,6,219.00232754,3,1,1,1,8,2,1,1,1,4,20084.022279,88763.774116,98,1,1,1,1
5936,3,214.97561137,3,1,1,1,8,2,1,1,1,5,23349.570173,18316.478237,8,1,3,2,1
5937,4,218.63126661,3,1,1,1,8,1,1,1,1,1,10087.840313,13479.622859,11,1,3,2,1
5938,4,219.00232754,3,1,1,1,8,2,1,1,1,5,25891.974343,37926.441236,6,1,3,1,1
5939,7,218.63126661,3,1,1,1,8,2,1,1,1,5,68376.627812,23306.986386,98,1,3,2,1
5940,1,261.1527348,3,1,1,1,8,2,1,1,1,5,5395.681265,13718.215168,13,3,3,1,1
5941,1,268.35850341,3,1,1,1,8,1,1,1,1,5,20120.029741,18146.317836,12,1,3,2,1
5942,6,151.56198704,3,1,1,1,8,1,1,1,1,1,19578.421769,67807.897367,2,1,3,2,2
5943,7,184.18245364,3,1,1,1,8,2,1,1,1,11,33014.869207,38886.028746,8,1,3,2,2
5944,2,110.84918125,3,1,1,1,8,2,1,1,1,3,37939.525388,45734.910469,13,1,3,1,2
5945,7,158.34829917,3,1,1,1,8,2,1,1,1,1,44951.27793,39842.341458,13,1,3,2,2
5946,3,136.68472403,3,1,1,1,8,1,1,1,1,1,24691.157997,32638.748445,8,1,3,1,2
5947,6,184.18245364,3,1,1,1,8,2,1,1,1,6,57335.684844,32828.542555,13,1,3,2,2
5948,2,164.39311457,3,1,1,1,8,1,1,1,1,11,11871.812199,13488.633732,10,1,3,2,1
5949,7,167.47236812,3,1,1,1,8,1,1,1,1,4,78587.247358,47098.607707,98,1,3,1,1
5950,5,205.21532613,3,1,1,1,8,2,1,1,1,1,175889.20095,46953.362654,24,1,3,2,1
5951,4,160.08387365,3,1,1,1,8,2,1,1,1,1,249165.61719,146503.68673,11,1,3,2,1
5952,7,167.18861564,3,1,1,1,8,1,1,1,1,1,40776.553037,18980.201779,8,1,3,2,1
5953,4,164.39311457,3,1,1,1,8,2,1,1,1,4,22331.853982,27408.45439,6,1,3,2,1
5954,1,205.21532613,3,1,1,1,8,2,1,1,1,1,235884.08371,126128.15888,14,1,1,2,1
5955,4,160.08387365,3,1,1,1,8,1,1,1,1,4,41759.710623,46850.684667,8,1,3,2,1
5956,2,160.08387365,3,1,1,1,8,1,1,1,1,4,17686.342213,12273.326405,7,1,3,2,1
5957,1,167.47236812,3,1,1,1,8,2,1,1,1,1,155666.61771,131823.0718,24,2,1,1,1
5958,1,199.70503249,3,1,1,1,8,1,1,1,1,1,60423.226612,87756.978868,13,1,3,1,1
5959,3,274.69857555,3,1,1,1,8,2,1,1,1,1,176605.90752,88383.50648,13,1,1,1,4
5960,2,225.93151668,3,1,1,1,8,2,1,1,1,1,410845.28569,157828.03064,24,1,1,1,4
5961,1,209.82304128,3,1,1,1,8,3,1,1,1,1,23231.845084,414983.59244,24,1,3,1,2
5962,5,201.42441293,3,1,1,1,8,2,1,1,1,4,289637.37855,167340.38357,13,1,1,1,4
5963,1,167.47236812,3,1,1,1,8,2,1,1,1,1,2507.084925,21692.74431,8,1,3,1,1
5964,4,186.96947767,3,1,1,1,8,2,1,1,1,4,363675.93692,79858.440091,27,3,3,1,1
5965,1,167.18861564,3,1,1,1,8,2,1,1,1,4,300974.04333,154136.91559,25,1,3,2,1
5966,7,160.08387365,3,1,1,1,8,1,1,1,1,4,29089.079454,28748.866671,98,3,3,2,1
5967,1,160.08387365,3,1,1,1,8,2,1,1,1,4,18759.683265,25815.361109,9,1,3,2,1
5968,1,199.70503249,3,1,1,1,8,1,1,1,1,4,8526.565792,14778.25027,12,1,3,1,1
5969,3,160.08387365,3,1,1,1,8,1,1,1,1,4,35012.281604,31113.505311,98,1,3,2,1
5970,2,160.08387365,3,1,1,1,8,1,1,1,1,4,18759.683265,25377.620166,9,1,3,2,1
5971,1,160.08387365,3,1,1,1,8,2,1,1,1,11,21769.423698,22344.678871,31,1,3,2,1
5972,6,167.47236812,3,1,1,1,8,2,1,1,1,3,89645.056971,61315.085843,10,1,3,1,1
5973,1,186.96947767,3,1,1,1,8,1,1,1,1,4,14752.682523,27636.916052,12,1,3,1,1
5974,1,167.47236812,3,1,1,1,8,1,1,1,1,4,2507.084925,12688.334775,11,1,3,1,1
5975,1,205.21532613,3,1,1,1,8,2,1,1,1,4,20565.527525,34599.189408,13,1,3,2,1
5976,11,123.22546784,3,1,1,1,8,3,1,1,1,1,15539.756002,36044.511818,5,1,3,1,2
5977,4,151.56198704,3,1,1,1,8,1,1,1,1,1,33467.489318,40766.311921,8,1,3,2,2
5978,1,136.68472403,3,1,1,1,8,1,1,1,1,1,2546.094188,10044.085996,9,1,3,1,2
5979,1,136.68472403,3,1,1,1,8,1,1,1,1,1,29241.960714,21345.599388,10,1,3,1,2
5980,1,123.22546784,3,1,2,8,8,8,4,7,4,5,16875.217513,10393.824069,3,3,3,1,2
5981,2,136.68472403,3,1,1,1,8,2,1,1,1,1,1091.183224,29326.904499,10,1,3,1,2
5982,2,186.96947767,3,1,1,1,8,2,1,1,1,1,162158.53225,142876.57489,13,1,3,1,1
5983,7,184.18245364,3,1,1,1,8,1,1,1,1,1,105995.73698,91195.74692,10,1,3,2,2
5984,5,136.68472403,3,1,1,1,8,2,1,1,1,1,6296.852359,36207.074368,9,1,3,1,2
5985,12,242.17975167,3,1,1,1,8,1,1,1,1,1,92197.368283,44793.903936,98,1,2,2,2
5986,6,255.70023569,3,1,1,1,8,2,1,1,1,6,33467.489318,40724.346504,98,1,3,2,1
5987,2,251.42476347,3,1,1,1,8,2,1,1,1,1,17019.128433,21174.848885,5,1,3,2,1
5988,2,255.70023569,3,1,1,1,8,1,1,1,1,6,51469.026846,13331.700705,10,1,3,2,1
5989,3,255.70023569,3,1,1,1,8,2,1,1,1,1,121284.15344,82583.334495,14,1,1,2,1
5990,6,256.13421007,3,1,1,1,8,2,1,1,1,1,67980.516618,24981.038865,98,1,2,1,1
5991,4,256.13421007,3,1,1,1,8,2,1,1,1,4,31492.162677,34159.873813,9,1,3,1,1
5992,2,305.43122616,3,1,1,1,8,2,1,1,1,1,61153.665822,98465.579369,13,1,1,1,1
5993,2,246.0130244,3,1,1,1,8,1,1,1,1,1,33951.086325,15881.565673,9,3,3,1,1
5994,4,231.80068606,3,1,1,1,8,1,1,1,1,4,29747.307981,18006.085434,98,3,3,2,2
5995,3,231.80068606,3,1,1,1,8,1,1,1,1,1,33491.88755,15097.809319,98,1,3,2,2
5996,3,162.25987179,3,5,1,2,4,2,5,9,5,11,38359.965616,48418.147201,11,3,3,1,2
5997,6,279.16059081,3,5,1,2,1,2,1,1,1,11,21681.719696,24053.376443,98,1,3,2,2
5998,2,283.38481118,3,5,1,1,8,2,1,1,1,5,26685.193472,43029.846711,13,1,3,1,1
5999,3,198.04093046,3,1,1,1,8,1,1,1,1,5,18979.967866,19493.234251,7,1,3,1,2
6000,1,234.58905755,3,1,1,1,8,1,1,1,1,1,26111.427722,23072.659837,13,1,3,2,2
6001,3,219.67187791,3,1,1,1,8,1,1,1,1,11,29885.74367,17635.104839,9,1,3,1,2
6002,3,234.58905755,3,1,1,1,8,1,1,1,1,11,14479.973555,24151.459361,10,1,3,2,2
6003,14,243.58176488,3,1,1,1,8,1,1,1,1,6,67474.441796,51002.474669,98,1,3,2,2
6004,2,296.00751478,3,1,1,1,8,1,1,1,1,11,15548.168325,19058.005662,11,1,3,2,2
6005,2,234.58905755,3,1,1,1,8,1,1,1,1,1,24428.271664,15358.582815,10,1,3,2,2
6006,2,219.67187791,3,1,1,1,8,1,1,1,1,1,15300.630323,8328.268338,6,1,3,1,2
6007,2,254.48833795,3,1,1,1,8,2,1,1,1,1,205988.27106,111934.49459,24,1,1,2,2
6008,5,110.104913,3,5,1,1,8,2,1,1,1,11,40552.309465,24976.025331,5,1,3,1,2
6009,1,189.43040091,3,5,1,1,8,2,1,1,1,1,18256.421146,34364.295444,98,1,3,2,2
6010,6,309.37267381,3,1,1,1,8,2,1,1,1,1,33758.61289,68785.352328,11,1,3,2,2
6011,8,256.35834374,3,1,1,1,8,2,1,1,1,1,207420.38687,39231.001663,11,1,3,1,4
6012,7,240.75151214,3,1,1,1,8,2,1,1,1,1,31377.664774,22476.412814,2,1,3,1,2
6013,9,240.75151214,3,1,1,1,8,2,1,1,1,1,115629.81789,62638.806116,8,1,3,1,2
6014,1,267.04750708,3,1,1,1,8,2,1,1,1,1,5434.216447,25430.843613,9,1,3,1,2
6015,2,356.89785319,3,1,1,1,8,2,1,1,1,1,201293.56457,71241.624662,13,1,3,1,4
6016,1,293.5380102,3,1,1,1,8,2,1,1,1,1,35581.028998,185872.93867,9,1,1,1,4
6017,3,453.46392955,3,1,1,1,8,2,3,1,1,1,188602.72302,143641.4973,14,1,1,2,4
6018,4,261.6975367,3,1,1,1,8,2,1,1,1,1,415460.47913,325984.56873,13,1,1,1,4
6019,3,453.46392955,3,1,1,1,8,2,1,1,1,1,89936.095252,127670.56943,13,1,1,2,4
6020,2,332.64069215,3,1,1,1,8,2,1,1,1,1,362666.35032,213041.95204,24,1,1,1,4
6021,3,134.10659253,3,2,1,1,8,1,1,1,1,5,51273.348981,22841.39507,5,1,3,1,2
6022,2,223.33636548,3,2,1,1,8,2,1,1,1,5,67921.417811,75037.825982,14,1,3,2,1
6023,4,182.26060752,3,2,1,1,8,2,5,1,5,5,24565.092591,10878.873319,98,1,3,1,1
6024,3,172.33085989,3,2,1,1,8,2,1,1,1,5,9603.591547,14392.444336,98,1,3,2,2
6025,1,984.10873267,3,1,1,1,8,2,3,1,9,11,88380.883544,140384.19554,24,1,1,2,4
6026,4,433.33033675,3,1,1,1,8,2,3,1,9,1,169297.28103,377250.29854,12,1,1,1,4
6027,1,590.96722444,3,1,1,1,8,2,1,1,9,3,53723.248396,211327.61814,13,1,1,1,4
6028,2,486.05319871,3,1,1,1,8,2,1,1,9,1,107970.58013,103142.82273,13,1,1,1,4
6029,1,433.33033675,3,1,1,1,8,2,1,1,3,1,43340.262239,27834.455235,13,3,3,1,4
6030,1,984.10873267,3,1,1,1,8,2,1,1,1,1,91992.407174,54992.258627,13,1,1,2,4
6031,25,110.84918125,3,1,1,1,8,1,1,1,1,11,111208.6406,36184.85216,98,1,3,1,2
6032,3,160.08387365,3,1,1,1,8,1,1,1,1,3,96380.075355,52058.708856,9,1,1,2,1
6033,1,184.18245364,3,1,1,1,8,1,1,1,1,5,5453.244565,23485.891042,7,1,3,2,2
6034,5,123.22546784,3,1,1,1,8,2,1,1,1,5,105353.9326,47412.80207,10,1,3,1,2
6035,1,136.68472403,3,1,1,1,8,2,1,1,1,1,14693.103405,125888.81565,13,1,1,1,2
6036,12,151.56198704,3,1,1,1,8,1,1,1,1,1,62188.912183,56715.061426,8,1,3,2,2
6037,3,158.34829917,3,1,1,1,8,1,1,1,1,5,29844.539976,12336.113395,5,1,3,2,2
6038,4,145.9665247,3,1,1,2,1,1,1,1,1,11,11836.952185,10128.479891,13,1,3,2,2
6039,5,107.05458542,3,1,1,1,8,1,1,1,1,5,76576.601472,21731.195441,12,1,3,1,2
6040,5,158.34829917,3,1,1,1,8,1,1,1,1,5,15855.414667,13946.007135,6,1,3,2,2
6041,3,184.18245364,3,1,1,1,8,1,1,1,1,5,25540.193727,10311.399535,8,1,3,2,2
6042,2,123.22546784,3,1,2,8,8,8,5,7,5,5,17094.480293,10855.662111,6,3,3,1,2
6043,6,136.68472403,3,1,1,1,8,2,1,1,1,5,6170.635606,63278.849333,13,1,3,1,2
6044,4,145.9665247,3,1,1,1,8,1,1,1,1,5,8631.821554,30919.042522,13,1,3,2,2
6045,3,123.22546784,3,1,1,1,8,2,1,1,1,1,120456.44368,51801.398775,11,1,1,1,2
6046,2,110.84918125,3,1,1,1,8,1,1,1,1,1,33889.436596,13834.981739,98,1,3,1,2
6047,2,107.05458542,3,1,1,1,8,1,1,1,1,5,21633.865587,17094.916117,10,1,3,1,2
6048,6,145.9665247,3,1,1,1,8,2,3,1,1,5,43792.106595,58201.075963,13,1,3,2,2
6049,2,110.84918125,3,1,1,1,8,1,1,1,1,5,38312.111507,17359.318962,9,1,3,1,2
6050,3,151.56198704,3,1,1,1,8,2,1,1,1,3,21633.865587,23068.356448,4,1,3,2,2
6051,3,158.34829917,3,1,1,1,8,1,1,1,1,5,13294.742627,10667.756329,7,1,3,2,2
6052,11,158.34829917,3,1,1,1,8,1,1,1,1,1,89291.80014,74031.660215,9,1,3,2,2
6053,3,151.56198704,3,1,1,1,8,1,1,1,1,11,52365.158771,41402.814349,9,1,3,2,2
6054,3,167.18861564,3,1,1,1,8,2,1,1,1,1,154534.22442,41983.968423,11,1,3,2,1
6055,3,136.68472403,3,1,1,1,8,2,1,1,1,11,91193.434501,29911.579301,12,1,3,1,2
6056,1,107.05458542,3,1,1,1,8,2,1,1,1,1,82759.815234,35504.547221,24,1,3,1,2
6057,5,184.18245364,3,1,1,2,1,2,3,1,1,11,11113.460903,25684.886621,11,1,3,2,2
6058,2,158.34829917,3,1,1,1,8,2,1,1,1,11,62869.743891,29560.407211,10,1,3,2,2
6059,4,110.84918125,3,1,1,1,8,1,1,1,1,11,28877.135019,56963.001276,98,1,3,1,2
6060,6,158.34829917,3,1,1,1,8,1,1,1,1,1,75143.812679,47740.652372,8,1,1,2,2
6061,3,136.68472403,3,1,1,1,8,1,1,1,1,11,32463.393679,30205.010391,8,1,3,1,2
6062,6,123.22546784,3,1,1,1,8,2,1,1,1,1,133785.05319,38361.525679,11,1,1,1,2
6063,1,107.05458542,3,1,1,1,8,1,1,1,1,11,5270.882959,8405.197492,9,1,3,1,2
6064,2,158.34829917,3,1,1,1,8,9,1,1,1,11,31399.338912,21133.806593,9,1,3,2,2
6065,3,151.56198704,3,1,1,1,8,1,1,1,1,1,45586.735809,49676.324472,98,1,3,2,2
6066,1,145.9665247,3,1,1,2,1,2,1,1,1,11,141873.96897,85320.138058,13,1,3,2,2
6067,5,110.84918125,3,1,1,1,8,1,5,1,1,5,47872.586353,35043.076371,98,1,3,1,2
6068,1,205.21532613,3,1,1,1,8,2,1,1,1,1,26010.227645,60491.866119,13,1,2,2,1
6069,2,199.70503249,3,1,1,1,8,2,1,1,1,4,217540.08576,76146.866344,13,1,1,1,1
6070,5,136.68472403,3,1,1,1,8,9,1,1,1,5,22713.602522,30558.447714,10,1,3,1,2
6071,5,184.18245364,3,1,1,1,8,9,1,1,1,5,20903.361348,23926.235687,9,1,3,2,2
6072,1,184.18245364,3,1,2,8,8,8,4,7,4,5,21941.074314,19953.475947,8,1,3,2,2
6073,3,256.39578154,3,5,1,1,8,2,1,1,1,5,62808.788347,28332.954774,11,1,3,1,1
6074,6,168.98207413,3,5,2,8,8,8,5,7,5,5,31034.930713,20724.573579,98,1,3,1,2
6075,4,187.43907873,3,5,1,1,8,2,1,1,1,5,66503.422956,57189.581793,10,1,2,1,2
6076,4,123.22546784,3,1,1,1,8,2,1,1,1,11,237832.04574,179677.32044,13,1,1,1,2
6077,4,184.18245364,3,1,1,1,8,1,1,1,1,11,75471.432678,30552.189586,7,1,3,2,2
6078,3,107.05458542,3,1,1,1,8,1,1,1,1,11,4306.96359,33857.918677,18,1,2,1,2
6079,8,160.08387365,3,1,1,1,8,2,1,1,1,1,24691.157997,36160.178553,98,1,3,2,1
6080,4,186.96947767,3,1,1,1,8,2,1,1,1,11,384591.38072,125956.15589,24,1,1,1,1
6081,10,167.18861564,3,1,1,1,8,1,1,1,1,5,99948.826442,124955.38222,13,1,2,2,1
6082,4,167.18861564,3,1,1,1,8,1,1,1,1,11,5782.26121,45064.103424,13,1,3,2,1
6083,11,158.34829917,3,1,1,1,8,1,1,1,4,11,101318.30936,86959.484333,7,1,2,2,2
6084,3,160.8546698,3,1,1,1,8,1,1,1,1,1,38301.806485,35548.972821,98,1,3,1,1
6085,1,123.22546784,3,1,2,8,8,8,5,7,5,5,18969.762694,13779.360479,98,3,3,1,2
6086,3,199.70503249,3,1,1,1,8,2,5,1,1,11,11306.744943,25898.001309,11,2,2,1,1
6087,9,123.22546784,3,1,1,1,8,1,1,1,1,5,45686.869925,58601.847758,5,1,2,1,2
6088,4,184.18245364,3,1,1,1,8,2,1,1,1,1,128381.80219,153087.96708,13,1,1,2,2
6089,6,186.96947767,3,1,1,1,8,1,1,1,1,5,13765.727605,35712.210893,11,1,2,1,1
6090,4,158.34829917,3,1,1,1,8,1,1,1,1,11,72705.013928,13682.225883,98,1,3,2,2
6091,9,167.47236812,3,1,1,1,8,2,1,1,1,11,54434.298118,39517.882518,10,1,2,1,1
6092,7,123.22546784,3,1,1,1,8,2,1,1,1,11,72161.510815,64941.509708,4,1,2,1,2
6093,2,167.47236812,3,1,1,1,8,1,1,1,1,1,18969.762694,30667.167474,7,3,3,1,1
6094,2,123.22546784,3,1,1,1,8,2,1,1,1,11,24809.863661,35279.237255,5,1,2,1,2
6095,4,164.39311457,3,1,1,1,8,2,1,1,1,1,45507.298354,20326.28839,98,1,3,2,1
6096,10,330.7630979,3,1,1,1,8,1,1,1,1,1,129319.54115,30987.776342,98,1,3,1,2
6097,4,366.89057503,3,1,1,1,8,1,1,1,1,1,83758.964225,40782.917633,9,1,3,1,2
6098,1,536.05035037,3,1,1,1,8,1,1,1,1,1,25445.282317,26598.905297,13,1,3,1,1
6099,2,501.86544005,3,1,1,1,8,1,1,1,1,1,56807.956706,89301.421069,10,1,1,1,1
6100,2,501.86544005,3,1,1,1,8,2,1,1,1,1,58090.422097,67403.964043,12,1,3,1,1
6101,1,536.05035037,3,1,1,1,8,2,1,1,1,1,31650.271888,37632.963979,10,1,3,1,1
6102,1,536.05035037,3,1,1,1,8,2,1,1,1,1,20402.252187,17430.139486,9,1,3,1,1
6103,3,536.05035037,3,1,1,1,8,2,1,1,1,1,12822.417842,43152.593913,11,3,3,1,1
6104,2,536.05035037,3,1,1,1,8,2,1,1,1,1,53561.99858,31526.175636,12,1,3,1,1
6105,1,536.05035037,3,1,1,1,8,2,1,1,1,1,20694.408542,12387.897355,12,1,2,1,1
6106,1,536.05035037,3,1,1,1,8,2,1,1,1,1,10347.204271,24092.991567,10,1,3,1,1
6107,2,684.70296854,3,1,1,1,8,2,1,1,1,11,61800.003563,24963.178488,13,1,3,1,1
6108,1,684.70296854,3,1,1,1,8,2,1,1,5,5,4213.636607,27657.70017,9,2,3,1,1
6109,1,684.70296854,3,1,1,1,8,2,1,1,1,11,14256.137186,27699.714562,12,1,3,1,1
6110,1,684.70296854,3,1,1,1,8,2,1,1,1,1,6621.428953,27864.131939,10,2,3,1,1
6111,2,684.70296854,3,1,1,1,8,2,1,1,1,1,55665.67048,23675.199208000002,10,1,3,1,1
6112,1,703.59540388999994,3,1,1,1,8,2,1,1,1,1,26485.715813,37732.696852,4,1,3,2,1
6113,1,641.03820914,3,1,1,1,8,2,1,1,1,5,17576.88413,10307.909913,4,1,3,1,1
6114,2,684.70296854,3,1,1,1,8,2,3,1,3,11,57787.016319,23865.370736,11,2,3,1,1
6115,4,422.48731832,3,1,2,8,8,8,5,7,5,11,27766.857868,15285.436641,7,3,3,1,2
6116,1,204.53321976,3,1,1,1,8,2,5,7,5,11,26140.274204,19916.069532,98,1,3,2,2
6117,6,159.1662293,3,1,1,1,8,2,1,1,1,1,234061.92719,86936.79435,9,1,1,1,2
6118,2,237.90233596,3,1,1,1,8,2,1,1,1,1,29900.506302,25739.38206,9,1,3,2,2
6119,6,188.5400944,3,1,1,1,8,1,1,1,1,1,36822.92275,29323.672746,13,1,3,2,2
6120,2,176.55110188,3,1,1,1,8,2,1,1,1,1,91111.367697,23716.859814,10,3,3,1,2
6121,4,188.5400944,3,1,1,1,8,1,1,1,1,1,8840.101711,15676.956191,7,1,3,2,2
6122,3,138.27883949,3,1,1,1,8,2,1,1,1,1,96967.70122,23568.652714,11,1,3,1,2
6123,4,143.18019244,3,1,1,1,8,2,1,1,1,1,82990.322719,38432.23191,98,1,3,1,2
6124,9,204.53321976,3,1,1,1,8,1,1,1,1,1,128538.70842,16045.343809,5,3,3,2,2
6125,2,237.90233596,3,1,2,8,8,8,3,7,3,11,26666.117835,31725.114477,98,1,3,2,2
6126,2,156.21111318,3,1,1,1,8,2,1,1,1,1,136994.5,82120.5,13,1,3,1,2
6127,2,126.68477857,3,1,1,1,8,2,1,1,1,1,146417.62305,81110.56305,11,1,1,1,2
6128,11,180.96948476,3,1,1,1,8,1,1,1,1,1,96993.761905,90942.589554,13,1,1,2,2
6129,5,122.34809762,3,1,1,1,8,2,1,1,1,1,185600,59441.34,12,1,3,1,2
6130,6,180.96948476,3,1,1,1,8,1,1,1,1,1,137377.25,88054.039322,9,1,3,2,2
6131,4,140.82910611,3,1,1,1,8,2,1,1,9,1,158610.5,99969.88,3,1,1,1,2
6132,7,126.68477857,3,1,1,1,8,1,1,1,1,1,97494.5,60638.180909,11,1,3,1,2
6133,4,162.86014873,3,5,1,1,8,2,1,1,1,1,232255.88601,137295.92414,13,1,1,2,2
6134,5,189.43040091,3,5,1,1,8,2,1,1,1,1,85541.873686,135761.48591,13,1,1,2,2
6135,2,155.88047286,3,5,1,1,8,2,5,1,1,11,20465.35291,14917.588849,8,1,3,2,2
6136,5,140.57930904,3,5,1,1,8,2,1,1,1,1,401190.05609,342094.50596,12,1,1,1,2
6137,4,126.73655559,3,5,1,1,8,2,3,1,1,1,204248.0063,190455.49091,25,1,1,1,2
6138,3,189.43040091,3,5,1,1,8,2,1,1,1,1,54521.719154,122645.68304,13,1,1,2,2
6139,6,140.57930904,3,5,1,1,8,2,1,1,1,1,103536.54196,41936.387114,7,1,3,1,2
6140,2,140.57930904,3,5,1,2,1,2,1,1,1,1,114974.94357,26868.505008,9,1,3,1,2
6141,2,162.86014873,3,5,2,8,8,8,3,7,5,5,24446.068703,16390.712052,11,1,3,2,2
6142,4,136.68472403,3,1,2,8,8,8,5,7,5,5,44665.930979,11707.335253,10,3,3,1,2
6143,7,167.47236812,3,1,2,8,8,8,5,9,5,5,59773.31515,67158.981106,98,1,3,1,1
6144,3,184.18245364,3,1,1,1,8,2,1,1,1,1,34220.186718,34243.940551,7,1,3,2,2
6145,4,199.70503249,3,1,1,2,1,2,1,1,1,1,64945.883815,17265.95554,12,1,3,1,1
6146,3,199.70503249,3,1,1,1,8,2,1,1,1,1,70286.893521,30794.98167,6,1,3,1,1
